date,count_Argentina,ratio_Argentina,total_count_Argentina,count_Bolivia,ratio_Bolivia,total_count_Bolivia,count_Guatemala,ratio_Guatemala,total_count_Guatemala,count_Dominica,ratio_Dominica,total_count_Dominica,count_Jamaica,ratio_Jamaica,total_count_Jamaica,count_Nicaragua,ratio_Nicaragua,total_count_Nicaragua,count_Uruguay,ratio_Uruguay,total_count_Uruguay,count_Saint Lucia,ratio_Saint Lucia,total_count_Saint Lucia,count_Peru,ratio_Peru,total_count_Peru,count_Saint Vincent and the Grenadines,ratio_Saint Vincent and the Grenadines,total_count_Saint Vincent and the Grenadines,count_Cuba,ratio_Cuba,total_count_Cuba,count_Dominican Republic,ratio_Dominican Republic,total_count_Dominican Republic,count_Brazil,ratio_Brazil,total_count_Brazil,count_Panama,ratio_Panama,total_count_Panama,count_Costa Rica,ratio_Costa Rica,total_count_Costa Rica,count_Bahamas,ratio_Bahamas,total_count_Bahamas,count_Ecuador,ratio_Ecuador,total_count_Ecuador,count_El Salvador,ratio_El Salvador,total_count_El Salvador,count_Chile,ratio_Chile,total_count_Chile,count_Haiti,ratio_Haiti,total_count_Haiti,count_Belize,ratio_Belize,total_count_Belize,count_Grenada,ratio_Grenada,total_count_Grenada,count_Antigua and Barbuda,ratio_Antigua and Barbuda,total_count_Antigua and Barbuda,count_Colombia,ratio_Colombia,total_count_Colombia,count_Barbados,ratio_Barbados,total_count_Barbados,count_Suriname,ratio_Suriname,total_count_Suriname,count_Venezuela,ratio_Venezuela,total_count_Venezuela,count_Trinidad and Tobago,ratio_Trinidad and Tobago,total_count_Trinidad and Tobago,count_Mexico,ratio_Mexico,total_count_Mexico,count_Guyana,ratio_Guyana,total_count_Guyana,count_Honduras,ratio_Honduras,total_count_Honduras,count_Paraguay,ratio_Paraguay,total_count_Paraguay
2020-01-21,0,0.0,7594,0,0.0,283,0,0.0,184,0,0,11,0,0.0,110,1,0.008771929824561403,114,0,0.0,440,0,0,40,1,0.001443001443001443,693,0,0,19,0,0.0,433,0,0.0,562,0,0.0,1812,0,0.0,344,0,0.0,192,0,0,66,0,0.0,442,0,0.0,262,0,0.0,1241,0,0,37,0,0,36,0,0,21,0,0,15,1,0.0006218905472636816,1608,0,0,33,0,0,29,0,0.0,1183,0,0,26,3,0.0003574833174451859,8392,0,0,73,0,0.0,248,0,0.0,93
2020-01-22,2,0.00027329871549603714,7318,1,0.0038461538461538464,260,0,0.0,201,0,0,17,0,0.0,158,0,0.0,72,0,0.0,351,0,0,32,4,0.005571030640668524,718,0,0,28,0,0.0,449,0,0.0,796,0,0.0,1803,0,0.0,331,0,0.0,188,0,0,61,1,0.002421307506053269,413,0,0.0,241,0,0.0,1345,0,0,58,0,0,28,0,0,31,0,0,13,23,0.014032946918852958,1639,0,0,47,0,0,28,3,0.0026666666666666666,1125,0,0,39,12,0.0014181044670290711,8462,0,0,67,0,0.0,257,1,0.010526315789473684,95
2020-01-23,0,0.0,6567,2,0.0072992700729927005,274,0,0.0,193,0,0,21,0,0.0,100,1,0.007874015748031496,127,1,0.0026954177897574125,371,0,0,38,3,0.0047169811320754715,636,0,0,27,0,0.0,486,2,0.00245398773006135,815,0,0.0,2018,0,0.0,305,0,0.0,167,0,0,81,1,0.0022624434389140274,442,0,0.0,287,1,0.0007251631617113851,1379,0,0,45,0,0,41,0,0,23,0,0,10,15,0.009445843828715366,1588,0,0,35,0,0,35,9,0.008522727272727272,1056,0,0,29,8,0.0009347978499649451,8558,0,0,73,0,0.0,271,0,0.0,95
2020-01-24,0,0.0,7299,2,0.006578947368421052,304,0,0.0,187,0,0,16,0,0.0,166,0,0.0,118,0,0.0,330,0,0,22,0,0.0,707,0,0,35,1,0.0024449877750611247,409,1,0.0012285012285012285,814,0,0.0,2013,0,0.0,325,0,0.0,180,0,0,70,0,0.0,397,0,0.0,228,0,0.0,1433,0,0,48,0,0,32,0,0,11,0,0,9,3,0.002008032128514056,1494,0,0,43,0,0,25,4,0.003499562554680665,1143,0,0,19,2,0.00025484199796126404,7848,0,0,76,0,0.0,246,0,0.0,74
2020-01-25,0,0.0,3968,0,0.0,273,0,0.0,134,0,0,20,0,0.0,81,0,0.0,58,0,0.0,198,0,0,29,1,0.0019801980198019802,505,0,0,7,0,0.0,326,0,0.0,424,0,0.0,1163,0,0.0,210,0,0.0,99,0,0,19,0,0.0,195,0,0.0,108,0,0.0,742,0,0,36,0,0,7,0,0,12,0,0,11,1,0.0008726003490401396,1146,0,0,29,0,0,18,1,0.0012610340479192938,793,0,0,22,4,0.0007878668505022651,5077,0,0,53,0,0.0,174,0,0.0,51
2020-01-26,0,0.0,3897,0,0.0,224,0,0.0,103,0,0,11,0,0.0,99,0,0.0,54,0,0.0,208,0,0,17,1,0.002386634844868735,419,0,0,13,0,0.0,214,0,0.0,587,0,0.0,1068,0,0.0,209,0,0.0,70,0,0,23,0,0.0,220,0,0.0,183,0,0.0,725,0,0,30,0,0,7,0,0,16,0,0,3,2,0.001693480101608806,1181,0,0,27,0,0,16,0,0.0,708,0,0,34,22,0.003981179876945349,5526,0,0,65,0,0.0,247,0,0.0,36
2020-01-27,1,0.00013515339910798757,7399,0,0.0,282,0,0.0,189,0,0,17,0,0.0,121,0,0.0,121,0,0.0,345,0,0,32,0,0.0,624,0,0,29,0,0.0,375,0,0.0,783,0,0.0,1818,0,0.0,316,0,0.0,173,0,0,60,0,0.0,350,0,0.0,289,0,0.0,1213,0,0,50,0,0,11,0,0,27,0,0,8,3,0.002031144211238998,1477,0,0,39,0,0,25,1,0.0008326394671107411,1201,0,0,7,1,0.00011723329425556858,8530,0,0,83,0,0.0,285,0,0.0,81
2020-01-28,0,0.0,7461,0,0.0,328,0,0.0,197,0,0,23,0,0.0,128,1,0.006578947368421052,152,1,0.003484320557491289,287,0,0,25,1,0.0013513513513513514,740,0,0,36,0,0.0,436,2,0.0022271714922048997,898,0,0.0,1946,0,0.0,323,0,0.0,207,0,0,54,0,0.0,401,0,0.0,287,0,0.0,1277,0,0,58,0,0,29,0,0,25,0,0,15,4,0.0025252525252525255,1584,0,0,42,0,0,22,2,0.0016778523489932886,1192,0,0,17,3,0.0003318217011392545,9041,0,0,81,0,0.0,250,4,0.04040404040404041,99
2020-01-29,0,0.0,7814,0,0.0,297,0,0.0,175,0,0,22,0,0.0,116,0,0.0,116,1,0.0031446540880503146,318,0,0,29,0,0.0,675,0,0,10,0,0.0,442,0,0.0,810,0,0.0,1992,0,0.0,324,0,0.0,190,0,0,68,0,0.0,381,0,0.0,258,1,0.0006963788300835655,1436,0,0,45,0,0,33,0,0,16,0,0,16,0,0.0,1520,0,0,52,0,0,40,1,0.000877963125548727,1139,0,0,29,3,0.00034110289937464467,8795,0,0,80,0,0.0,290,0,0.0,88
2020-01-30,0,0.0,6406,0,0.0,331,0,0.0,177,0,0,14,0,0.0,142,1,0.006578947368421052,152,0,0.0,352,0,0,36,0,0.0,680,0,0,22,0,0.0,470,0,0.0,806,0,0.0,1799,0,0.0,323,0,0.0,198,0,0,82,0,0.0,403,0,0.0,242,0,0.0,828,0,0,51,0,0,48,0,0,21,0,0,10,4,0.003861003861003861,1036,0,0,30,0,0,33,1,0.0009225092250922509,1084,0,0,25,1,0.0001310272536687631,7632,0,0,85,0,0.0,211,1,0.011904761904761904,84
